,id,listing_url,name,prop_type,room_type,bed_type,min_nights,max_nights,cancel_pol,accommodates,bedrooms,beds,no_of_reviews,bathrooms,price,cleaning_fee,extra_ppl,guests_incl,picture_url,review_sc_rtg,host_id,host_name,host_resp_time,host_resp_rate,host_super_host,host_id_verified,amenities,addr_loctype,addr_longitude,addr_latitude,addr_loc_exact,addr_street,addr_govt_area,addr_country,avail_30,avail_60,avail_90,avail_365
4332,3517150,https://www.airbnb.com/rooms/3517150,A PENTHOUSE WITH A BOSPHOURSE VIEW,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,2,1,1,74,1.0,475.0,119.0,149.0,2.0,https://a0.muscache.com/im/pictures/44393017/4c5f99e2_original.jpg?aki_policy=large,97,17709337,Ali,within an hour,100,Yes,Yes," Air conditioning,Babysitter recommendations,Bed linens,Cable TV,Cleaning before checkout,Coffee maker,Cooking basics,Crib,Dryer,Elevator,Essentials,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Free street parking,Hair dryer,Hangers,Heating,Host greets you,Hot water,Kitchen,Laptop friendly workspace,Long term stays allowed,Luggage dropoff allowed,Microwave,Pack ’n Play/travel crib,Patio or balcony,Refrigerator,Shampoo,Smoke detector,TV,Washer,Wifi,",Point,28.97515,41.0284,No,"Istanbul, Istanbul Province, Turkey",Beyoglu,Turkey,5,17,30,262
4333,3731634,https://www.airbnb.com/rooms/3731634,Pyrmont Apartment. City meets Water,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,2,1.0,90.0,70.0,50.0,1.0,https://a0.muscache.com/im/pictures/46964558/777f0756_original.jpg?aki_policy=large,90,19070455,Pete,Not Specified,0,No,No," Buzzer/wireless intercom,Carbon monoxide detector,Doorman,Dryer,Elevator,Essentials,Family/kid friendly,Free parking on premises,Gym,Heating,Hot tub,Internet,Kitchen,Pool,Shampoo,Smoke detector,TV,Washer,Wheelchair accessible,Wifi,",Point,151.18813,-33.86895,Yes,"Pyrmont, NSW, Australia",Sydney,Australia,0,0,0,0
4334,31708004,https://www.airbnb.com/rooms/31708004,"HL408(Fourfold RM)Mong Kok MTR STATION,FREE WI-FI",Hostel,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,1,2,0,1.0,534.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/59411b84-e4eb-4243-b27c-9742c1d47f1f.jpg?aki_policy=large,0,24215902,Sam,within a day,76,No,No," Air conditioning,Elevator,Essentials,Fire extinguisher,Hair dryer,Lock on bedroom door,Pets allowed,Shampoo,Smoke detector,Smoking allowed,Suitable for events,TV,Wifi,",Point,114.17075,22.31436,Yes,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Hong Kong,18,48,78,353
4335,31764157,https://www.airbnb.com/rooms/31764157,Sheung Wan Room in Flat Share(Sw21e),Apartment,Shared room,Real Bed,29,1125,flexible,1,1,1,0,1.0,173.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/7bdb9a2f-68be-4bd2-a72f-a5a47908b579.jpg?aki_policy=large,0,97240131,Jov,within a few hours,98,No,No," Air conditioning,Iron,Kitchen,Wifi,",Point,114.15162,22.28611,Yes,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,Hong Kong,30,60,90,365
4336,31808341,https://www.airbnb.com/rooms/31808341,Quarto confortável e aconchegante para  férias!,Apartment,Shared room,Real Bed,1,7,flexible,1,1,3,0,1.0,78.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/212347bf-2fcc-4e52-96be-72d481a2e264.jpg?aki_policy=large,0,238382238,Emanuel,within an hour,100,No,No," Essentials,Host greets you,Iron,Kitchen,Smoking allowed,TV,Wifi,",Point,-43.206200975012464,-22.915819208930998,Yes,"Estácio, Rio de Janeiro, Brazil",Estácio,Brazil,27,57,87,362
4337,31827679,https://www.airbnb.com/rooms/31827679,¤¤Barrio Gótico de Barcelona,Apartment,Entire home/apt,Real Bed,2,1000,strict_14_with_grace_period,4,1,3,1,1.0,39.0,50.0,10.0,2.0,https://a0.muscache.com/im/pictures/31a8a2ea-9c60-490d-92ff-d2ec966933c9.jpg?aki_policy=large,80,2346691,M,within an hour,100,No,No," Accessible-height bed,Accessible-height toilet,Air conditioning,Beach essentials,Bed linens,Carbon monoxide detector,Coffee maker,Cooking basics,Dishes and silverware,Essentials,Ethernet connection,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Fixed grab bars for shower,Hair dryer,Handheld shower head,Hangers,Heating,Host greets you,Hot water,Indoor fireplace,Internet,Kitchen,Laptop friendly workspace,Long term stays allowed,Microwave,Outlet covers,Paid parking off premises,Paid parking on premises,Patio or balcony,Pets allowed,Pocket wifi,Private entrance,Refrigerator,Roll-in shower,Room-darkening shades,Shampoo,Smoke detector,Smoking allowed,Step-free access,Step-free access,Stove,Suitable for events,Waterfront,Well-lit path to entrance,Wide clearance to bed,Wide clearance to shower,Wide doorway,Wide doorway,Wide doorway,Wide entryway,Wifi,Window guards,toilet,",Point,2.17647,41.3811,No,"Barcelona, Catalunya, Spain",el Barri Gòtic,Spain,4,7,14,244
4338,31913927,https://www.airbnb.com/rooms/31913927,Private Room (Bunk-bed) near UNSW Kensington,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,2,0,1.0,50.0,40.0,15.0,1.0,https://a0.muscache.com/im/pictures/41bfaec1-9f55-4c62-a049-d3d0b11f9784.jpg?aki_policy=large,0,239028709,Sikay,within an hour,100,No,No," Dryer,Essentials,Fire extinguisher,Hair dryer,Hangers,Host greets you,Laptop friendly workspace,Lock on bedroom door,Shampoo,Smoke detector,Washer,Wifi,",Point,151.22922,-33.9186,Yes,"Kensington, NSW, Australia",Randwick,Australia,0,0,0,65
4339,31963125,https://www.airbnb.com/rooms/31963125,Wheelchair Accessible Private Room,House,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,2,0,1.5,119.0,30.0,20.0,2.0,https://a0.muscache.com/im/pictures/0c922179-cc3d-4d9d-9bfb-42042533048c.jpg?aki_policy=large,0,239658918,Paul,Not Specified,0,No,No," Air conditioning,Breakfast,Carbon monoxide detector,Dryer,Essentials,Fire extinguisher,First aid kit,Free parking on premises,Hair dryer,Hangers,Heating,Iron,Kitchen,Laptop friendly workspace,Pool,Shampoo,Smoke detector,Washer,Wifi,",Point,150.80185,-33.78762,Yes,"Colyton, NSW, Australia",Penrith,Australia,30,60,90,365
4340,32008291,https://www.airbnb.com/rooms/32008291,Suíte privada,Apartment,Private room,Real Bed,1,14,flexible,3,1,2,0,1.0,78.0,0.0,55.0,1.0,https://a0.muscache.com/im/pictures/8def2a77-b568-4739-b3e7-95153ed60136.jpg?aki_policy=large,0,239979107,Marina,within a day,78,No,No," Air conditioning,Bed linens,Essentials,Extra pillows and blankets,Free parking on premises,Hot water,Iron,Kitchen,Laptop friendly workspace,Pets allowed,Smoking allowed,TV,Washer,Wifi,",Point,-43.25423837247646,-22.915700918936974,Yes,"Vila Isabel, Rio de Janeiro, Brazil",Vila Isabel,Brazil,24,54,84,264
4341,32040085,https://www.airbnb.com/rooms/32040085,Pardal Apartment by JC,Apartment,Entire home/apt,Real Bed,2,1125,flexible,12,6,10,0,2.5,209.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/bf6514c0-e43c-4c1d-832e-0253238d3793.jpg?aki_policy=large,0,240218362,José Manuel,within an hour,100,No,No," Accessible-height bed,Bed linens,Cable TV,Coffee maker,Cooking basics,Dishes and silverware,Dishwasher,Elevator,Essentials,Extra pillows and blankets,Fire extinguisher,First aid kit,Free parking on premises,Hair dryer,Hangers,Heating,Hot water,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Microwave,Oven,Paid parking off premises,Refrigerator,Step-free access,Step-free access,Step-free access,Step-free access,Stove,TV,Washer,Wide doorway,Wide entryway,Wifi,",Point,-8.60653,41.15322,Yes,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Portugal,24,47,67,327
4342,32082784,https://www.airbnb.com/rooms/32082784,CHAMBRE NON FUMEUR AVEC SA CLÉ (FEMALE ONLY),Apartment,Private room,Real Bed,2,30,flexible,1,1,1,1,1.0,35.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/cd16748a-8daf-4461-8f08-9b1addb53e60.jpg?aki_policy=large,0,240610820,Marie,within an hour,67,No,No," Dryer,Hangers,Heating,Host greets you,Kitchen,Laptop friendly workspace,Lock on bedroom door,Washer,Wifi,",Point,-73.62691,45.49398,Yes,"Montréal, Québec, Canada",Côte-des-Neiges-Notre-Dame-de-Grâce,Canada,9,31,39,39
4343,32338783,https://www.airbnb.com/rooms/32338783,"Great Location In Wakiki, Walking Distance To Beach, Shopping, Dining!",Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,2,1,1,0,1.0,230.0,231.0,17.0,2.0,https://a0.muscache.com/im/pictures/a521d828-df90-4211-890c-832c4af97c0e.jpg?aki_policy=large,0,74079684,Marina,within a few hours,80,No,No," Air conditioning,Dryer,Family/kid friendly,Free parking on premises,Hair dryer,Hangers,Internet,Iron,Kitchen,Pool,TV,Washer,Wifi,",Point,-157.83923,21.28555,No,"Honolulu, HI, United States",Primary Urban Center,United States,0,5,35,190
4344,32401490,https://www.airbnb.com/rooms/32401490,Big apartment by Barcelona's main train station,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,7,4,4,1,3.0,120.0,65.0,25.0,3.0,https://a0.muscache.com/im/pictures/3b40f607-98cc-470d-a01d-afcd3cba71bb.jpg?aki_policy=large,100,86278272,John,within an hour,92,No,No," Air conditioning,Dryer,Elevator,Essentials,Hair dryer,Hangers,Heating,Iron,Kitchen,Laptop friendly workspace,TV,Washer,Wifi,",Point,2.1438,41.37945,Yes,"Barcelona, Catalunya, Spain",Hostafrancs,Spain,23,43,68,158
4345,32456345,https://www.airbnb.com/rooms/32456345,BCN Duplex Mirò Monthly,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,8,3,7,0,3.0,89.0,100.0,0.0,1.0,https://a0.muscache.com/im/pictures/55131949-8545-4989-8c93-ba7bd857bd68.jpg?aki_policy=large,0,7053689,Lana & Alain,within an hour,100,No,No," 24-hour check-in,Air conditioning,Bathtub,Crib,Dryer,Elevator,Essentials,Hair dryer,Heating,Internet,Iron,Kitchen,Pets allowed,TV,Washer,Wifi,",Point,2.14329,41.3712,No,"Barcelona, Barcelona, Spain",Hostafrancs,Spain,23,53,83,358
4346,32537967,https://www.airbnb.com/rooms/32537967,Double  room with private bathroom in center city,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,1,1.0,57.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/9a7be441-95fa-4105-a918-f910ed15388e.jpg?aki_policy=large,20,47844484,Yvan,within an hour,97,No,No," Essentials,Hangers,Hot water,Kitchen,Lock on bedroom door,Shampoo,Washer,Wifi,",Point,2.16741,41.37992,No,"Barcelona, CT, Spain",el Raval,Spain,14,14,14,141
4347,32679910,https://www.airbnb.com/rooms/32679910,31% Off Free WiFi New Studio 3min to Subway B HKU,Condominium,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,2,0,1,0,1.0,597.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/80d276de-8bed-45eb-96a7-167f95c826d1.jpg?aki_policy=large,0,10575316,Mark,within an hour,93,No,Yes," Air conditioning,Carbon monoxide detector,Elevator,Essentials,Hair dryer,Hangers,Hot water,Kitchen,Shampoo,Smoke detector,TV,Washer,Wifi,",Point,114.13783,22.28771,Yes,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,Hong Kong,24,54,84,359
4348,32896330,https://www.airbnb.com/rooms/32896330,rent my bedroom while i am away,Apartment,Private room,Real Bed,3,1125,flexible,1,1,1,0,1.0,25.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/c1b512cd-1dcf-45fd-b52d-60390ccc9bd0.jpg?aki_policy=large,0,117283744,Stephen,within an hour,100,No,Yes," Dryer,Essentials,Free parking on premises,Hangers,Heating,Hot water,Iron,Kitchen,Lock on bedroom door,TV,Washer,Wifi,",Point,-73.5606,45.47889,No,"Montréal, QC, Canada",Le Sud-Ouest,Canada,14,23,53,143
4349,333190,https://www.airbnb.com/rooms/333190,"Room,  Bikes and views!  SGL-DBL",Apartment,Private room,Real Bed,3,10,strict_14_with_grace_period,2,1,1,185,1.5,18.0,15.0,0.0,2.0,https://a0.muscache.com/im/pictures/50444a31-b05c-49e3-82ac-5ccb82c0d386.jpg?aki_policy=large,96,1697782,Jóse,within an hour,100,Yes,No," Bed linens,Buzzer/wireless intercom,Coffee maker,Dishes and silverware,Doorman,Elevator,Essentials,Extra pillows and blankets,Hangers,Host greets you,Hot water,Lock on bedroom door,Microwave,Paid parking off premises,Patio or balcony,Refrigerator,Shampoo,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,2.18139,41.4012,Yes,"Barcelona, Catalonia, Spain",el Fort Pienc,Spain,1,14,14,14
4350,3332055,https://www.airbnb.com/rooms/3332055,Home17 - R2,House,Private room,Real Bed,2,1125,moderate,2,1,1,17,1.0,65.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/83672557/66cc77ab_original.jpg?aki_policy=large,93,16717949,Luis,Not Specified,0,No,Yes," Air conditioning,Cable TV,Essentials,Fire extinguisher,Hair dryer,Internet,Kitchen,Wifi,",Point,-8.61746,41.14905,No,"Porto, Porto District, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Portugal,30,55,68,292
4351,3476107,https://www.airbnb.com/rooms/3476107,"Private room in Gracia, Barcelona",Apartment,Private room,Real Bed,5,17,strict_14_with_grace_period,2,1,1,2,1.0,30.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/44006647/1dc4a46c_original.jpg?aki_policy=large,70,17508976,Colette Marie,Not Specified,0,No,Yes," Air conditioning,Buzzer/wireless intercom,Carbon monoxide detector,Elevator,Essentials,Heating,Internet,Iron,Kitchen,Laptop friendly workspace,Safety card,Shampoo,Smoke detector,Smoking allowed,Washer,Wifi,",Point,2.16201,41.40202,Yes,"Barcelona, Catalonia, Spain",la Vila de Gràcia,Spain,0,0,0,0
4352,4025482,https://www.airbnb.com/rooms/4025482,3 Bedrooms charmante sur le plateau,Apartment,Entire home/apt,Real Bed,2,365,moderate,6,3,3,1,1.0,85.0,60.0,40.0,2.0,https://a0.muscache.com/im/pictures/1ef48360-ab16-4227-ace2-deff95248a32.jpg?aki_policy=large,100,20870347,Dö,Not Specified,0,No,No," Air conditioning,Dryer,Fire extinguisher,Free street parking,Heating,Keypad,Kitchen,Laptop friendly workspace,Paid parking off premises,Self check-in,Smoke detector,TV,Washer,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,-73.57516,45.52557,Yes,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Canada,0,0,0,0
4353,4150857,https://www.airbnb.com/rooms/4150857,"Room @Eixample, 8 minutes walk from Passeig Gràcia",Apartment,Private room,Real Bed,3,30,flexible,2,1,1,0,1.0,75.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/57dbd1ba-caee-44bf-8be5-e0086e9a5d6f.jpg?aki_policy=large,0,4614901,Nesli,within a day,50,No,Yes," Bed linens,Elevator,Essentials,Hair dryer,Hangers,Heating,Hot water,Kitchen,TV,Washer,Wifi,",Point,2.1678,41.3964,No,"Barcelona, CT, Spain",la Dreta de l'Eixample,Spain,27,57,87,87
4354,31507104,https://www.airbnb.com/rooms/31507104,Küçük sakin temiz ve tatlı bir yer Bekleriz ),Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,2,3,2,1.0,132.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/731f09b1-bc61-49b1-9a5c-4f61283b778f.jpg?aki_policy=large,90,60006485,Mehmet Veysi,within an hour,100,No,No," Air conditioning,Essentials,Fire extinguisher,Hair dryer,Hangers,Heating,Hot water,Iron,Kitchen,Laptop friendly workspace,Private entrance,Shampoo,Suitable for events,TV,Wifi,",Point,28.96944,41.00568,No,"Fatih, İstanbul, Turkey",Fatih,Turkey,10,27,57,332
4355,31563921,https://www.airbnb.com/rooms/31563921,Copacabana 3 rooms 3 wcs garage,Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,10,3,7,0,3.0,451.0,210.0,50.0,9.0,https://a0.muscache.com/im/pictures/44c4517f-2618-4f5a-a010-f27cb000dbba.jpg?aki_policy=large,0,26988167,Sérgio,within an hour,100,No,Yes," Accessible-height bed,Accessible-height toilet,Air conditioning,Bed linens,Cable TV,Coffee maker,Cooking basics,Disabled parking spot,Dishes and silverware,Dryer,Elevator,Essentials,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,Flat path to front door,Free parking on premises,Handheld shower head,Hangers,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Microwave,Oven,Paid parking off premises,Paid parking on premises,Pocket wifi,Refrigerator,Roll-in shower,Room-darkening shades,Stair gates,Step-free access,Step-free access,Step-free access,Step-free access,Stove,TV,Washer,Well-lit path to entrance,Wide clearance to bed,Wide clearance to shower,Wide doorway,Wide entryway,Wide hallway clearance,Wifi,toilet,",Point,-43.18670238782581,-22.96818693185744,Yes,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Brazil,7,20,41,266
4356,31761679,https://www.airbnb.com/rooms/31761679,CASA DA CORUJA,House,Entire home/apt,Real Bed,3,10,moderate,7,2,5,0,2.0,172.0,120.0,150.0,1.0,https://a0.muscache.com/im/pictures/cea332af-496a-49b5-b354-da1c53495eba.jpg?aki_policy=large,0,111564321,Sandra Mara,within a few hours,91,No,Yes," Accessible-height bed,Accessible-height toilet,Bed linens,Cable TV,Cleaning before checkout,Dishes and silverware,Essentials,Extra pillows and blankets,Flat path to front door,Free parking on premises,Garden or backyard,Hangers,Host greets you,Hot water,Iron,Kitchen,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Oven,Patio or balcony,Pets allowed,Private entrance,Refrigerator,Room-darkening shades,Single level home,Smoking allowed,Step-free access,Step-free access,Step-free access,Step-free access,Stove,TV,Wide clearance to bed,Wide clearance to shower,Wide doorway,Wide doorway,Wide doorway,Wide entryway,Wide hallway clearance,Wifi,toilet,",Point,-43.595116683044736,-22.901330765550266,No,"Tamoios Cabo Frio, RJ, Brazil",Inhoaíba,Brazil,29,59,89,89
4357,318028,https://www.airbnb.com/rooms/318028,Green Flash Guest House / Ohana,Guest suite,Entire home/apt,Real Bed,3,60,moderate,2,1,1,48,1.0,89.0,100.0,0.0,2.0,https://a0.muscache.com/im/pictures/3431850/e89094a6_original.jpg?aki_policy=large,97,1626797,Jean,within a few hours,100,No,Yes," Accessible-height bed,Accessible-height toilet,BBQ grill,Beach essentials,Bed linens,Cable TV,Coffee maker,Cooking basics,Dishes and silverware,Essentials,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Flat path to front door,Free parking on premises,Garden or backyard,Hair dryer,Hangers,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Microwave,Other,Private living room,Refrigerator,Single level home,Smoke detector,Step-free access,Step-free access,Step-free access,Step-free access,Stove,TV,Washer,Well-lit path to entrance,Wifi,translation missing: en.hosting_amenity_49,",Point,-155.6971,20.02342,Yes,"Waimea, HI, United States",South Kohala,United States,21,51,81,356
4358,31951516,https://www.airbnb.com/rooms/31951516,Centre of Barcelona Room in penthouse with terrace,Apartment,Private room,Real Bed,4,1125,flexible,2,1,1,1,1.0,120.0,50.0,10.0,1.0,https://a0.muscache.com/im/pictures/2e172074-29d6-4f37-be71-4e8c1358bc96.jpg?aki_policy=large,100,2039014,Neil,within a few hours,100,Yes,Yes," Air conditioning,Elevator,Essentials,Hangers,Heating,Hot water,Iron,Kitchen,Pets allowed,Shampoo,TV,Washer,Wifi,",Point,2.17172,41.39197,No,"Barcelona, CT, Spain",la Dreta de l'Eixample,Spain,30,60,90,207
4359,32181448,https://www.airbnb.com/rooms/32181448,"Quarto um mes disponivel, fevereiro ate o carnaval",Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1.0,78.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/d5be8535-edff-4b14-adc4-75dcd32b71a6.jpg?aki_policy=large,0,51406489,Samuel,Not Specified,0,No,No," Essentials,Hangers,TV,Washer,Wifi,",Point,-43.18672444219647,-22.9072681760141,Yes,"Centro, Rio de Janeiro, Brazil",Centro,Brazil,27,27,27,27
4360,32280408,https://www.airbnb.com/rooms/32280408,Kai uli Beachfront Estate Laumilo,House,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,16,5,11,0,5.5,1295.0,685.0,0.0,1.0,https://a0.muscache.com/im/pictures/bb6d679f-4292-4ca0-a2c3-87c060ac2e4f.jpg?aki_policy=large,0,225939596,Alan,within an hour,100,No,No," Air conditioning,Beachfront,Dryer,Essentials,Fire extinguisher,First aid kit,Free parking on premises,Hair dryer,Hangers,Heating,Hot tub,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Private entrance,Smoke detector,TV,Washer,Wifi,",Point,-157.6991,21.33685,Yes,"Waimanalo, HI, United States",Koolaupoko,United States,12,29,42,231
4361,32309279,https://www.airbnb.com/rooms/32309279,SUPER CENTRAL + BALCONY IN RAMBLAS !!!,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,2,0,1.0,30.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/0ea69fdc-4e0e-4a0a-8303-79b762ca0067.jpg?aki_policy=large,0,242531282,Cristina Y Arturo,within an hour,99,No,No," Bed linens,Carbon monoxide detector,Coffee maker,Cooking basics,Dishes and silverware,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,First aid kit,Hair dryer,Hangers,Hot water,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Microwave,Oven,Patio or balcony,Private entrance,Private living room,Refrigerator,Shampoo,Smoke detector,Smoking allowed,Stove,Washer,Wifi,",Point,2.17168,41.38243,Yes,"Barcelona, Catalunya, Spain",el Raval,Spain,2,4,20,20
